"time","velocity","acceleration","pose__translation__x","pose__translation__y","pose__rotation__radians","curvature"
"0.0","0.0","9.33","10.537387817378068","-18.683677284787507","0.029403288204005115","0.0"
"0.08014209742815748","0.7477257690047092","9.329999999999997","10.567325702770255","-18.682471551273075","0.06151104053558217","2.078160214665526"
"0.09834710668282856","0.9175785053507903","9.329999999999977","10.582436225428177","-18.68126722403683","0.09972164090120321","2.9348784301169597"
"0.11389566403163398","1.0626465454151446","9.329999999999997","10.597712485956421","-18.67936029203016","0.15039003518555757","3.6111792909187233"
"0.127858895187293","1.192923492097443","9.329999999999975","10.613205052468759","-18.676538083553375","0.21118952797822502","4.068383701086416"
"0.14081760477125366","1.3138282525157958","9.329999999999993","10.628962180034483","-18.67259856004952","0.2793828471219272","4.285380961056027"
"0.15314369436620387","1.4288306684366812","9.330000000000009","10.645029846680062","-18.667350142630887","0.35200493780663616","4.268879577496837"
"0.16510021619927193","1.5403850171392062","9.32999999999999","10.661451789390771","-18.660611538605565","0.4261374625054168","4.055201700513052"
"0.17688369808792523","1.6503249031603413","9.330000000000002","10.67826954011234","-18.652211568003953","0.4991973426278494","3.7014644202551112"
"0.18864429917084874","1.7600513112640177","9.33000000000002","10.695522461752597","-18.641988990105297","0.5691508157496765","3.2706334755870636"
"0.20049670000448575","1.8706342110418512","9.329999999999977","10.713247784183105","-18.62979232996421","0.6346019391604066","2.8178519742775436"
"0.21252701624058673","1.9828770615246731","9.329999999999984","10.731480640240807","-18.615479704937222","0.6947603219670356","2.3829378663289407"
"0.22479795690658025","2.0973649379383925","9.329999999999977","10.75025410172967","-18.598918651209285","0.7493309528266993","1.9893959834808042"
"0.23735310216126804","2.2145044431646292","9.330000000000005","10.769599215422327","-18.57998595032031","0.7983762163793944","1.6474643179550403"
"0.2634110637634648","2.457625224913125","9.33000000000001","10.810118677362727","-18.5345579191529","0.8811773536161639","1.1185131183799617"
"0.2908025349170149","2.713187650775748","9.330000000000018","10.853248267678765","-18.47838817886164","0.9465746238261383","0.7610708494088809"
"0.3195008706698926","2.980943123350097","9.330000000000007","10.89916713159095","-18.410806120250427","0.9982114323723682","0.5245012153537542"
"0.3494135550307154","3.2600284684365746","9.33","10.948025469976082","-18.331272406349328","1.0392083894215272","0.3677966438319496"
"0.38041570121568585","3.549278492342349","9.330000000000004","10.999945691419827","-18.23937342126351","1.072018705738723","0.26276917162331326"
"0.4123698221365816","3.847410440534306","9.329999999999982","11.055023564269247","-18.13481571902219","1.098503955896776","0.1911825830447175"
"0.42866056065415625","3.9994030309032773","9.33000000000003","11.083769546652235","-18.07772963996236","1.10982563206323","0.16412512359519715"
"0.44513735566481","4.153131528352677","9.330000000000004","11.113329368685367","-18.017420472427535","1.120059559235272","0.14146159322463217"
"0.4617835509800303","4.308440530643683","9.330000000000023","11.143708021868326","-17.953882861465537","1.1293263469429862","0.12238693844978389"
"0.47858294263319007","4.465178854767664","9.330000000000016","11.174909048695731","-17.88711792190362","1.1377306315754203","0.10625630343832976"
"0.4955198189343772","4.62319991065774","9.329999999999968","11.206934578658794","-17.81713306487499","1.145363361925577","0.0925513090585681"
"0.5125789819165429","4.782361901281346","9.329999999999979","11.239785364246947","-17.743941824345345","1.1523037530036075","0.08085362330365967"
"0.529745755251848","4.942527896499742","9.33000000000001","11.273460816949493","-17.66756368363939","1.1586209501105433","0.07082426624739546"
"0.5470059824830018","5.103565816566408","9.330000000000023","11.307959043257245","-17.588023901967375","1.1643754433033953","0.06218739651186882"
"0.5643460184650991","5.265348352279377","9.330000000000013","11.343276880664169","-17.50535334095163","1.169620268739338","0.05471758838194789"
"0.5817527161865664","5.427752842020667","9.33000000000003","11.379409933669027","-17.41958829115307","1.1744020290935302","0.04822982444484419"
"0.5992134105834089","5.590661120743208","9.330000000000009","11.416352609777022","-17.330770298597756","1.1787617609193966","0.0425716012907181"
"0.6167159005395975","5.753959352034447","9.329999999999995","11.454098155501432","-17.238945991303403","1.1827356727756824","0.03761668163271384"
"0.6342484299471918","5.917537851407302","9.33000000000002","11.49263869236526","-17.144166905805914","1.1863557743196758","0.03326013191921262"
"0.6517996684588009","6.081290906720616","9.329999999999966","11.531965252902873","-17.04648931368591","1.1896504134008503","0.029414366265544056"
"0.6693586923836403","6.245116599939368","9.330000000000016","11.572067816661647","-16.945974048095263","1.1926447354718919","0.02600598053312778"
"0.6869149660425781","6.408916633177258","9.329999999999991","11.612935346203603","-16.842686330283616","1.1953610773272048","0.02297320885735804"
"0.704458323796226","6.572596161018793","9.329999999999991","11.65455582310706","-16.736695596124918","1.1978193052351607","0.020263872216241197"
"0.7219789528849972","6.7360636304170285","9.330000000000018","11.696916283968266","-16.62807532264395","1.2000371059003556","0.01783371734518935"
"0.7394673771647646","6.899230628947258","9.329999999999986","11.740002856403045","-16.51690285454287","1.202030237329518","0.01564506644862357"
"0.7569144417814249","7.062011741820697","9.329999999999979","11.783800795048442","-16.40325923072771","1.2038127455375647","0.013665715275990946"
"0.7743112987986419","7.224324417791332","9.329999999999957","11.828294517564366","-16.28722901083493","1.2053971520820124","0.011868030394464707"
"0.7916493937724991","7.3860888438974195","9.330000000000043","11.87346764063522","-16.168900101757952","1.206794616623195","0.010228206799542231"
"0.8002938098152216","7.466741245576021","9.329999999999943","11.896303647435666","-16.108901982254412","1.2074263957623455","0.009460947687268203"
"0.808920454047551","7.547227836263653","9.329999999999904","11.919303015971561","-16.04836358417366","1.2080150780479495","0.008725655041303826"
